Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2018-09-08 18:28:10.638 -0400,"Success",0:00:06,0,0,0,"20180908_182810.638/LogFile.txt","","",1
2018-09-08 18:29:31.825 -0400,"Success",0:00:07,0,0,0,"20180908_182931.825/LogFile.txt","","",1
2018-09-08 21:03:57.365 -0400,"Success",0:00:06,0,0,0,"20180908_210357.365/LogFile.txt","","",1
2018-09-08 21:05:45.997 -0400,"Success",0:00:05,0,0,0,"20180908_210545.997/LogFile.txt","","",1
2018-09-08 21:07:03.691 -0400,"Success",0:00:06,0,0,0,"20180908_210703.691/LogFile.txt","","",1
2018-09-08 21:09:35.356 -0400,"Success",0:00:05,0,0,0,"20180908_210935.356/LogFile.txt","","",1
2018-09-08 21:11:32.630 -0400,"Success",0:00:06,0,0,0,"20180908_211132.630/LogFile.txt","","",1
2018-09-08 21:15:16.619 -0400,"Success",0:00:05,0,0,0,"20180908_211516.619/LogFile.txt","","",1
2018-09-08 21:19:48.011 -0400,"Success",0:00:04,0,0,0,"20180908_211948.011/LogFile.txt","","",1
2018-09-10 10:10:22.701 -0400,"Success",0:00:08,0,0,0,"20180910_101022.701/LogFile.txt","","",1
2018-09-10 10:11:36.853 -0400,"Success",0:00:06,0,0,0,"20180910_101136.853/LogFile.txt","","",1
2018-09-10 10:14:23.077 -0400,"Aborted",0:00:04,1,0,0,"20180910_101423.077/LogFile.txt","","",0
2018-09-10 10:16:44.942 -0400,"Success",0:00:05,0,0,0,"20180910_101644.942/LogFile.txt","","",1
2018-09-10 10:18:00.235 -0400,"Success",0:00:06,0,0,0,"20180910_101800.235/LogFile.txt","","",1
2018-09-10 10:23:10.871 -0400,"Success",0:00:06,0,0,0,"20180910_102310.871/LogFile.txt","","",1
2018-09-10 10:24:00.921 -0400,"Success",0:00:07,0,0,0,"20180910_102400.921/LogFile.txt","","",1
2018-09-10 10:25:14.252 -0400,"Success",0:00:06,0,0,0,"20180910_102514.252/LogFile.txt","","",1
2018-09-10 10:26:30.421 -0400,"Success",0:00:06,0,0,0,"20180910_102630.421/LogFile.txt","","",1
2018-09-10 10:28:45.075 -0400,"Success",0:00:05,0,0,0,"20180910_102845.075/LogFile.txt","","",1
2018-09-10 10:33:41.202 -0400,"Success",0:00:07,0,0,0,"20180910_103341.202/LogFile.txt","","",1
2018-09-10 10:43:53.722 -0400,"Success",0:00:07,0,0,0,"20180910_104353.722/LogFile.txt","","",1
2018-09-10 10:45:19.977 -0400,"Success",0:00:06,0,0,0,"20180910_104519.977/LogFile.txt","","",1
2018-09-10 10:46:32.971 -0400,"Success",0:00:06,0,0,0,"20180910_104632.971/LogFile.txt","","",1
2019-07-31 14:42:28 +0000,"Success",0:01:50,0,0,0,"20190731_104228.541/LogFile.txt","","",1
2019-07-31 15:04:29 +0000,"Success",0:01:18,0,0,0,"20190731_110429.146/LogFile.txt","","",1
2019-07-31 15:23:37 +0000,"Success",0:00:11,0,0,0,"20190731_112337.121/LogFile.txt","","",1
2019-07-31 15:25:34 +0000,"Success",0:00:12,0,0,0,"20190731_112534.677/LogFile.txt","","",1
2019-07-31 15:28:22 +0000,"Success",0:00:11,0,0,0,"20190731_112822.009/LogFile.txt","","",1
2019-07-31 19:01:49 +0000,"Success",0:00:27,0,0,0,"20190731_150149.272/LogFile.txt","","",1
2019-07-31 19:26:23 +0000,"Success",0:00:13,0,0,0,"20190731_152623.003/LogFile.txt","True","",1
2019-07-31 19:29:52 +0000,"Success",0:00:12,0,0,0,"20190731_152952.892/LogFile.txt","True","",1
2019-07-31 19:32:32 +0000,"Success",0:00:14,0,0,0,"20190731_153232.603/LogFile.txt","True","",1
