Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2018-09-08 18:16:45.520 -0400,"Success",0:00:05,0,0,0,"20180908_181645.520/LogFile.txt","","",1
2018-09-08 18:19:40.842 -0400,"Success",0:00:04,0,0,0,"20180908_181940.842/LogFile.txt","","",1
2018-09-08 18:22:06.769 -0400,"Success",0:00:05,0,0,0,"20180908_182206.769/LogFile.txt","","",1
2018-09-08 18:25:20.913 -0400,"Success",0:00:05,0,0,0,"20180908_182520.913/LogFile.txt","","",1
2018-09-08 18:28:03.940 -0400,"Success",0:00:05,0,0,0,"20180908_182803.940/LogFile.txt","","",1
2018-09-08 18:29:25.341 -0400,"Success",0:00:05,0,0,0,"20180908_182925.341/LogFile.txt","","",1
2018-09-08 21:02:56.158 -0400,"Success",0:01:00,0,0,0,"20180908_210256.158/LogFile.txt","","",1
2018-09-08 21:05:40.819 -0400,"Success",0:00:04,0,0,0,"20180908_210540.819/LogFile.txt","","",1
2018-09-08 21:06:57.594 -0400,"Success",0:00:05,0,0,0,"20180908_210657.594/LogFile.txt","","",1
2018-09-08 21:09:28.463 -0400,"Success",0:00:05,0,0,0,"20180908_210928.463/LogFile.txt","","",1
2018-09-08 21:11:27.812 -0400,"Success",0:00:04,0,0,0,"20180908_211127.812/LogFile.txt","","",1
2018-09-08 21:15:11.206 -0400,"Success",0:00:04,0,0,0,"20180908_211511.206/LogFile.txt","","",1
2018-09-08 21:19:42.602 -0400,"Success",0:00:04,0,0,0,"20180908_211942.602/LogFile.txt","","",1
2018-09-08 21:21:06.609 -0400,"Success",0:00:04,0,0,0,"20180908_212106.609/LogFile.txt","","",1
2018-09-10 09:57:16.641 -0400,"Failure",0:00:18,1,0,1,"20180910_095716.641/LogFile.txt","","Image Not Found -- doubleclick Error - No Image Found On Screen: ""Chrome""",0
2018-09-10 10:07:24.337 -0400,"Success",0:02:57,0,0,0,"20180910_100724.337/LogFile.txt","","",1
2018-09-10 10:11:30.110 -0400,"Success",0:00:05,0,0,0,"20180910_101130.110/LogFile.txt","","",1
2018-09-10 10:14:16.790 -0400,"Success",0:00:05,0,0,0,"20180910_101416.790/LogFile.txt","","",1
2018-09-10 10:16:38.287 -0400,"Success",0:00:05,0,0,0,"20180910_101638.287/LogFile.txt","","",1
2018-09-10 10:17:54.139 -0400,"Success",0:00:05,0,0,0,"20180910_101754.139/LogFile.txt","","",1
2018-09-10 10:23:03.471 -0400,"Success",0:00:06,0,0,0,"20180910_102303.471/LogFile.txt","","",1
2018-09-10 10:23:54.120 -0400,"Success",0:00:05,0,0,0,"20180910_102354.120/LogFile.txt","","",1
2018-09-10 10:25:08.168 -0400,"Success",0:00:05,0,0,0,"20180910_102508.168/LogFile.txt","","",1
2018-09-10 10:26:24.351 -0400,"Success",0:00:05,0,0,0,"20180910_102624.351/LogFile.txt","","",1
2018-09-10 10:28:39.069 -0400,"Success",0:00:05,0,0,0,"20180910_102839.069/LogFile.txt","","",1
2018-09-10 10:33:33.925 -0400,"Success",0:00:06,0,0,0,"20180910_103333.925/LogFile.txt","","",1
2018-09-10 10:43:40.963 -0400,"Success",0:00:11,0,0,0,"20180910_104340.963/LogFile.txt","","",1
2018-09-10 10:45:13.885 -0400,"Success",0:00:04,0,0,0,"20180910_104513.885/LogFile.txt","","",1
2018-09-10 10:46:26.640 -0400,"Success",0:00:04,0,0,0,"20180910_104626.640/LogFile.txt","","",1
